Generation 0 - Individual Bot Performance
==================================================
Format: BotID | Profit% | WinRate | Trades | FinalBalance | Fitness | Sharpe | MaxDD | SurvivedGens
  6209 |  -90.04% |  30.35% |   6524 | $      9.96 | -132.92 |  -1.00 | 90.13% |   0
  6210 |  +13.79% |  71.43% |      7 | $    113.79 | 10006.98 |   1.13 | 12.20% |   0
  6211 |   -2.62% |  25.74% |   1488 | $     97.38 |    9.52 |  -0.11 | 23.67% |   0
  6212 |  -25.21% |  34.83% |   4111 | $     74.79 |  -53.31 |  -0.36 | 69.50% |   0
  6213 |  -69.59% |  21.07% |  28231 | $     30.41 | -115.25 |  -0.77 | 89.99% |   0
  6214 | -100.00% |  28.07% |   5138 | $      0.00 | -158.71 |  -0.84 | 118.64% |   0
  6215 |   +1.86% |  53.54% |     99 | $    101.86 |  155.96 |   0.02 | 81.06% |   0
  6216 |   -4.68% |  67.39% |     46 | $     95.32 |   -2.74 |  -0.18 | 25.50% |   0
  6217 |   +0.80% |  23.03% |   1203 | $    100.80 |    5.66 |   0.16 |  3.61% |   0
  6218 |   -3.07% |  22.22% |      9 | $     96.93 |   -4.33 |  -0.61 |  4.69% |   0
  6219 |   -2.03% |  25.00% |      4 | $     97.97 | 9986.95 |  -0.41 |  2.03% |   0
  6220 |  -40.45% |  17.84% |   7248 | $     59.55 |  -65.69 |  -0.84 | 47.95% |   0
  6221 |   -0.47% |  45.45% |     11 | $     99.53 |   15.53 |  -0.05 |  8.91% |   0
  6222 |  -27.39% |  27.98% |   4171 | $     72.61 |  -39.16 |  -0.79 | 34.84% |   0
  6223 |  +15.50% |  44.83% |     29 | $    115.50 |   41.54 |   1.64 |  9.43% |   0
  6224 |  -73.17% |  19.95% |   6576 | $     26.83 | -114.26 |  -0.81 | 90.26% |   0
  6225 |   -2.17% |  54.55% |     11 | $     97.83 |   14.76 |  -0.07 | 32.11% |   0
  6226 |   +2.10% |  42.69% |    260 | $    102.10 |   67.67 |   0.01 | 140.76% |   0
  6227 |   -0.79% |  36.54% |   1749 | $     99.21 |    2.83 |  -0.16 |  4.26% |   0
  6228 |   +3.53% |  75.68% |     37 | $    103.53 |   21.87 |   0.71 |  3.58% |   0
  6229 |   -0.24% |  35.71% |     14 | $     99.76 |   15.59 |  -0.03 |  9.43% |   0
  6230 |   -3.07% |  33.33% |      3 | $     96.93 |    4.58 |  -0.61 |  0.03% |   0
  6231 |   -3.16% |  20.69% |   3026 | $     96.84 |    2.65 |  -0.43 |  7.37% |   0
  6232 |   +0.00% |   0.95% |    105 | $    100.00 |  -84.87 |   0.00 | 160.11% |   0
  6233 |  -87.84% |  18.07% |  10992 | $     12.16 |   -1.80 |  -0.98 | 90.03% |   0
  6234 |  -21.33% |  26.31% |   4314 | $     78.67 |  -39.04 |  -0.50 | 43.04% |   0
  6235 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6236 |  -41.78% |  26.59% |   7201 | $     58.22 |  -77.24 |  -0.55 | 76.50% |   0
  6237 |  -85.91% |  22.03% |   6715 | $     14.09 |  158.88 |  -0.95 | 90.45% |   0
  6238 |   +0.32% |  61.37% |    233 | $    100.32 |    4.64 |   0.02 | 20.35% |   0
  6239 |   -1.87% |  24.44% |   2295 | $     98.13 |   -1.09 |  -0.37 |  4.69% |   0
  6240 |   -0.50% |  25.00% |      4 | $     99.50 | 9989.25 |  -0.10 |  0.50% |   0
  6241 |  +15.05% |  30.00% |     20 | $    115.05 | 9994.42 |   0.65 | 23.26% |   0
  6242 |   -6.04% |  27.41% |   1255 | $     93.96 |  -14.71 |  -0.13 | 46.90% |   0
  6243 |   +5.37% |  48.78% |     41 | $    105.37 |   -0.24 |   0.26 | 20.73% |   0
  6244 |  -18.94% |  25.13% |   1866 | $     81.06 |  -65.57 |  -0.19 | 100.07% |   0
  6245 |  -81.29% |  58.51% |    511 | $     18.71 | -118.42 |  -0.81 | 99.96% |   0
  6246 |   +2.96% |  41.18% |    102 | $    102.96 |   51.54 |   0.26 | 11.28% |   0
  6247 |   -1.30% |  28.57% |      7 | $     98.70 |   38.01 |  -0.26 |  1.30% |   0
  6248 |   -9.84% |  31.25% |   1328 | $     90.16 |  -18.02 |  -0.14 | 68.46% |   0
  6249 |   -0.34% |  44.44% |     27 | $     99.66 |   53.53 |  -0.07 |  2.35% |   0
  6250 |   -0.98% |  25.00% |      4 | $     99.02 |    7.16 |  -0.20 |  3.73% |   0
  6251 |  -11.67% |  38.44% |   3249 | $     88.33 |  -13.94 |  -0.76 | 15.40% |   0
  6252 |   -0.33% |  40.00% |     10 | $     99.67 |   25.03 |  -0.07 |  4.49% |   0
  6253 |   +1.39% |  57.14% |      7 | $    101.39 | 9997.78 |   0.28 |  0.08% |   0
  6254 |  -90.01% |  25.48% |  12906 | $      9.99 | -125.15 |  -0.99 | 90.47% |   0
  6255 |  -86.85% |  30.65% |   8523 | $     13.15 |  -76.54 |  -0.96 | 90.26% |   0
  6256 |  -13.37% |  16.67% |     12 | $     86.63 |  -22.43 |  -0.90 | 14.79% |   0
  6257 |   +0.63% |  21.07% |   1210 | $    100.63 |  307.26 |   0.11 |  5.93% |   0
  6258 |   -0.53% |  18.93% |   1764 | $     99.47 |    4.41 |  -0.11 |  4.06% |   0
  6259 |   -0.79% |  14.29% |      7 | $     99.21 |    5.94 |  -0.16 |  2.25% |   0
  6260 |   -4.50% |  18.18% |     11 | $     95.50 |   10.17 |  -0.29 | 15.45% |   0
  6261 |   -5.94% |   7.69% |     13 | $     94.06 |  -12.50 |  -0.96 |  6.19% |   0
  6262 |   -9.13% |  45.59% |    737 | $     90.87 |    8.16 |  -0.52 | 17.57% |   0
  6263 |  -84.62% |  29.58% |  13436 | $     15.38 |  -82.10 |  -0.94 | 90.07% |   0
  6264 |   -6.78% |  19.10% |   2188 | $     93.22 |  -20.22 |  -0.10 | 70.78% |   0
  6265 |  -10.26% |  31.43% |   1368 | $     89.74 |   19.68 |  -0.65 | 15.67% |   0
  6266 |  -75.96% |  18.98% |   9957 | $     24.04 |  -41.69 |  -0.84 | 90.00% |   0
  6267 |   +4.10% |  27.90% |   2061 | $    104.10 |   43.46 |   0.22 | 18.52% |   0
  6268 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6269 |   -5.58% |  37.39% |    468 | $     94.42 |  142.06 |  -0.23 | 24.51% |   0
  6270 |   -7.16% |  29.88% |   1014 | $     92.84 |    8.38 |  -0.36 | 19.95% |   0
  6271 |  -45.90% |  10.20% |   2901 | $     54.10 |  -87.16 |  -0.51 | 90.06% |   0
  6272 |  -18.43% |  22.98% |   2554 | $     81.57 |  -12.67 |  -0.52 | 35.41% |   0
  6273 |   +7.39% |  40.46% |    393 | $    107.39 |   56.64 |   0.68 | 10.79% |   0
  6274 |   -5.97% |  38.81% |   1278 | $     94.03 |   -7.07 |  -0.29 | 20.33% |   0
  6275 |  -87.97% |  16.91% |  11789 | $     12.03 | -129.08 |  -0.98 | 90.05% |   0
  6276 |   +0.00% |  50.00% |      2 | $    100.00 |   11.57 |   0.00 |  6.85% |   0
  6277 |  +10.08% |  29.55% |    880 | $    110.08 |   79.89 |   0.16 | 63.75% |   0
  6278 |  -46.17% |  19.61% |   3162 | $     53.83 |  -69.51 |  -0.66 | 70.27% |   0
  6279 |   -3.47% |  32.39% |    528 | $     96.53 |    4.56 |  -0.38 |  9.04% |   0
  6280 |  -16.71% |  31.17% |   1354 | $     83.29 |    9.70 |  -0.78 | 21.49% |   0
  6281 |  -83.78% |  21.80% |  11401 | $     16.22 | -100.30 |  -0.93 | 90.07% |   0
  6282 |  +10.01% |  75.68% |     37 | $    110.01 |   13.23 |   0.72 | 13.82% |   0
  6283 |  -49.91% |  26.65% |   3726 | $     50.09 | -114.22 |  -0.36 | 140.10% |   0
  6284 |  -74.69% |  56.34% |    142 | $     25.31 |  -86.05 |  -0.81 | 92.39% |   0
  6285 |   -1.53% |  23.81% |     21 | $     98.47 | 9986.35 |  -0.31 |  3.78% |   0
  6286 |  -17.23% |  38.78% |     49 | $     82.77 |  -33.22 |  -0.42 | 40.79% |   0
  6287 |  +24.11% |  57.57% |    403 | $    124.11 |   29.89 |   1.19 | 20.31% |   0
  6288 |   -2.51% |  48.42% |    190 | $     97.49 |  225.32 |  -0.14 | 17.49% |   0
  6289 |   -0.99% |   0.00% |      2 | $     99.01 |    3.51 |  -0.20 |  0.99% |   0
  6290 |  -70.17% |  24.00% |   2454 | $     29.83 | -115.36 |  -0.50 | 139.60% |   0
  6291 |   -4.13% |  57.12% |    513 | $     95.87 |    7.96 |  -0.50 |  8.27% |   0
  6292 |   -0.28% |  30.00% |     10 | $     99.72 |    8.01 |  -0.05 |  5.43% |   0
  6293 |   -0.79% |  33.88% |    242 | $     99.21 |   38.14 |  -0.08 |  9.59% |   0
  6294 |   +0.75% |  60.00% |     25 | $    100.75 |    9.77 |   0.13 |  5.72% |   0
  6295 |   -3.67% |  25.00% |      4 | $     96.33 | 9984.50 |  -0.73 |  3.67% |   0
  6296 |   -2.39% |   0.00% |     13 | $     97.61 |    0.58 |  -0.48 |  4.05% |   0
  6297 |  -90.01% |  16.11% |   3637 | $      9.99 | -180.73 |  -0.45 | 200.14% |   0
  6298 | -100.00% |  38.39% |   2657 | $      0.00 | -180.02 |  -0.60 | 167.94% |   0
  6299 |  -18.31% |  27.11% |   3755 | $     81.69 |  -31.52 |  -0.66 | 27.92% |   0
  6300 |  -35.47% |  31.85% |   5620 | $     64.53 |  -52.05 |  -0.99 | 35.91% |   0
  6301 |  -22.94% |  24.96% |   1254 | $     77.06 |  -28.38 |  -0.54 | 42.56% |   0
  6302 | -100.00% |  61.24% |    418 | $      0.00 | -176.95 |  -0.54 | 183.81% |   0
  6303 |  +12.80% |  50.00% |     24 | $    112.80 |   63.39 |   1.04 | 12.28% |   0
  6304 |   +1.00% |  87.50% |      8 | $    101.00 |   22.13 |   0.20 |  2.74% |   0
  6305 |   -6.37% |  10.00% |     10 | $     93.63 |   83.13 |  -1.00 |  6.37% |   0
  6306 |  -11.02% |  33.65% |   2805 | $     88.98 |  -10.49 |  -0.90 | 12.21% |   0
  6307 |   -2.83% |  23.32% |   1668 | $     97.17 |   11.25 |  -0.38 |  7.36% |   0
  6308 |   -0.29% |   8.33% |     12 | $     99.71 | 9986.23 |  -0.06 |  0.29% |   0
  6309 |   +6.13% |  36.36% |     11 | $    106.13 |   -2.35 |   0.14 | 45.05% |   0
  6310 |   -3.52% |   0.00% |     17 | $     96.48 |   -0.28 |  -0.70 |  3.52% |   0
  6311 |   -4.49% |  45.26% |    908 | $     95.51 |    2.83 |  -0.46 |  9.71% |   0
  6312 |   +5.08% |  31.86% |    295 | $    105.08 |    3.34 |   0.82 |  6.23% |   0
  6313 |  -18.39% |  25.09% |   1706 | $     81.61 |  -20.32 |  -0.18 | 100.07% |   0
  6314 |  -90.12% |  17.93% |   4881 | $      9.88 | -136.49 |  -1.00 | 90.12% |   0
  6315 |  -10.38% |  60.50% |   3111 | $     89.62 |   -9.44 |  -0.82 | 12.62% |   0
  6316 |   -6.35% |  26.83% |   1010 | $     93.65 |  -22.56 |  -0.07 | 90.06% |   0
  6317 |   +0.00% |  66.67% |      3 | $    100.00 | 9908.27 |   0.00 | 180.13% |   0
  6318 |  -87.97% |  18.23% |  11024 | $     12.03 | -130.75 |  -0.98 | 90.14% |   0
  6319 |   -1.17% |  36.36% |     22 | $     98.83 |   32.26 |  -0.23 |  2.25% |   0
  6320 |   +0.00% |  66.67% |      3 | $    100.00 | 9968.31 |   0.00 | 60.04% |   0
  6321 |   -6.79% |  28.79% |   1285 | $     93.21 |  -13.46 |  -0.20 | 34.20% |   0
  6322 |   -4.15% |  24.91% |   1425 | $     95.85 |   -7.58 |  -0.17 | 24.97% |   0
  6323 |  -10.89% |  59.42% |   1868 | $     89.11 |  -11.95 |  -0.69 | 15.88% |   0
  6324 |   -7.33% |  20.38% |   2831 | $     92.67 |  -15.41 |  -0.18 | 39.96% |   0
  6325 |   -6.70% |  18.75% |   2229 | $     93.30 |  -19.01 |  -0.10 | 66.22% |   0
  6326 |   -8.68% |  19.16% |   2192 | $     91.32 |  -21.76 |  -0.13 | 67.93% |   0
  6327 |   +0.39% |  48.28% |     29 | $    100.39 |    2.90 |   0.06 |  6.13% |   0
  6328 |   +3.85% |  57.14% |      7 | $    103.85 |   13.11 |   0.22 | 17.34% |   0
  6329 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6330 |   -2.47% |  33.33% |      3 | $     97.53 |   29.72 |  -0.49 |  2.47% |   0
  6331 | -100.00% |  23.11% |   5317 | $      0.00 | -140.34 |  -0.76 | 132.34% |   0
  6332 |   -4.35% |  40.00% |      5 | $     95.65 |   36.11 |  -0.87 |  4.35% |   0
  6333 |  -58.03% |  22.36% |   6217 | $     41.97 |  -94.50 |  -0.81 | 72.07% |   0
  6334 |  +10.52% |  26.93% |    932 | $    110.52 |  -16.80 |   0.17 | 62.01% |   0
  6335 |   -0.77% |  57.14% |      7 | $     99.23 |   16.20 |  -0.15 |  1.02% |   0
  6336 |  -94.78% |  20.82% |   5316 | $      5.22 | -113.57 |  -1.05 | 90.65% |   0
  6337 |   +7.37% |  26.32% |     19 | $    107.37 | 9994.71 |   1.26 |  5.85% |   0
  6338 |  -86.92% |  23.39% |   7726 | $     13.08 |  -64.06 |  -0.96 | 90.18% |   0
  6339 |   +5.80% |  75.00% |      4 | $    105.80 | 10004.52 |   1.16 |  2.55% |   0
  6340 |   -0.19% |  50.00% |     14 | $     99.81 |   23.79 |  -0.04 |  3.13% |   0
  6341 |   +3.72% |  34.08% |    402 | $    103.72 |   27.39 |   0.38 |  9.80% |   0
  6342 |  -86.05% |  18.57% |   3673 | $     13.95 | 9802.59 |  -0.43 | 200.14% |   0
  6343 |   +3.76% |  38.46% |     91 | $    103.76 | 9985.49 |   0.17 | 21.94% |   0
  6344 |   -1.02% |  17.65% |     17 | $     98.98 | 9985.77 |  -0.20 |  3.47% |   0
  6345 |   +4.84% |  20.36% |   1213 | $    104.84 |  122.17 |   0.05 | 90.06% |   0
  6346 | -100.00% |  30.92% |   2034 | $      0.00 | -155.93 |  -0.80 | 124.65% |   0
  6347 |   +0.00% |  33.33% |      3 | $    100.00 |   32.51 |   0.00 |  2.78% |   0
  6348 |  -87.06% |  18.02% |   5682 | $     12.94 | 9856.43 |  -0.96 | 90.24% |   0
  6349 |   +0.00% |   0.00% |      2 | $    100.00 |   -5.03 |   0.00 |  0.06% |   0
  6350 |   +0.00% |   0.00% |      3 | $    100.00 |    4.72 |   0.00 |  0.56% |   0
  6351 |   -0.98% |  25.00% |      4 | $     99.02 |   31.14 |  -0.20 |  0.98% |   0
  6352 |   -0.74% |  25.00% |      8 | $     99.26 |   -1.36 |  -0.11 |  6.98% |   0
  6353 |  -30.50% |  24.06% |   7407 | $     69.50 |  -66.05 |  -0.43 | 70.73% |   0
  6354 |   -1.57% |  54.55% |     22 | $     98.43 | 9988.36 |  -0.13 | 11.96% |   0
  6355 |   +0.00% |  66.67% |      3 | $    100.00 | 9997.85 |   0.00 |  0.97% |   0
  6356 |   +7.25% |  71.43% |      7 | $    107.25 | 10004.70 |   1.45 |  3.66% |   0
  6357 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6358 |   -2.75% |  71.43% |     35 | $     97.25 |   -0.36 |  -0.20 | 13.79% |   0
  6359 |  +17.26% |  26.47% |     34 | $    117.26 | 10003.75 |   2.27 |  7.60% |   0
  6360 |   +0.42% |  23.87% |    884 | $    100.42 |  314.67 |   0.08 |  3.34% |   0
  6361 |  +12.03% |  24.88% |    804 | $    112.03 |   49.74 |   0.16 | 76.31% |   0
  6362 |   -0.21% |  20.46% |   1388 | $     99.79 |    2.80 |  -0.04 |  3.37% |   0
  6363 |  -52.86% |  27.62% |   3049 | $     47.14 | -131.37 |  -0.33 | 158.08% |   0
  6364 |  -19.79% |  21.81% |   5076 | $     80.21 |  -24.29 |  -0.62 | 31.78% |   0
  6365 |   +0.00% |   0.00% |      2 | $    100.00 |   -5.01 |   0.00 |  0.01% |   0
  6366 |   -0.65% |  29.56% |   1421 | $     99.35 |   -3.82 |  -0.04 | 15.21% |   0
  6367 |   +5.53% |  40.00% |     10 | $    105.53 |    9.37 |   0.43 | 13.01% |   0
  6368 |   +0.00% |  33.33% |      3 | $    100.00 | 9991.62 |   0.00 |  0.10% |   0
  6369 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6370 |   -1.50% |  30.00% |     10 | $     98.50 |    0.93 |  -0.30 |  1.96% |   0
  6371 |   +0.42% |  23.15% |   1205 | $    100.42 |  278.12 |   0.08 |  4.16% |   0
  6372 |  +11.55% |  44.00% |     25 | $    111.55 |   31.14 |   0.93 | 12.42% |   0
  6373 |   -6.91% |  21.43% |     14 | $     93.09 |    8.91 |  -0.35 | 19.98% |   0
  6374 |  -40.59% |  20.73% |   9810 | $     59.41 |  -77.33 |  -0.57 | 71.78% |   0
  6375 |   +2.60% |  62.50% |      8 | $    102.60 | 9998.70 |   0.52 |  2.81% |   0
  6376 |   -6.57% |  16.61% |   2710 | $     93.43 |  -14.80 |  -0.24 | 27.15% |   0
  6377 |  -14.60% |  26.56% |   3023 | $     85.40 |  -50.52 |  -0.18 | 82.46% |   0
  6378 |   -2.88% |  25.28% |   1242 | $     97.12 |   20.13 |  -0.14 | 20.85% |   0
  6379 |   -1.03% |  16.67% |      6 | $     98.97 |   29.71 |  -0.21 |  1.03% |   0
  6380 |  -80.81% |  35.27% |    638 | $     19.19 |  -65.45 |  -0.93 | 86.79% |   0
  6381 |   -1.17% |  33.33% |      9 | $     98.83 | 9988.59 |  -0.23 |  3.81% |   0
  6382 |   -2.46% |  24.45% |   1264 | $     97.54 |    0.01 |  -0.49 |  3.23% |   0
  6383 |  -13.92% |  21.17% |   2192 | $     86.08 |  -22.53 |  -0.22 | 63.61% |   0
  6384 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6385 |  -58.42% |  20.85% |   5266 | $     41.58 |  -99.86 |  -0.65 | 90.30% |   0
  6386 |   -1.78% |  16.67% |     18 | $     98.22 |  120.20 |  -0.20 |  8.79% |   0
  6387 |   +1.83% |  72.73% |     33 | $    101.83 |    7.72 |   0.25 |  7.31% |   0
  6388 |   +2.84% |  44.44% |      9 | $    102.84 | 9995.81 |   0.57 |  1.84% |   0
  6389 |  -28.85% |  20.82% |   2968 | $     71.15 |  -62.68 |  -0.33 | 86.94% |   0
  6390 |   -2.97% |  29.94% |   1957 | $     97.03 |   -1.45 |  -0.59 |  4.38% |   0
  6391 |   -5.31% |  30.00% |     10 | $     94.69 |   10.28 |  -0.97 |  5.46% |   0
  6392 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6393 |   -1.84% |  43.82% |   1068 | $     98.16 |   11.33 |  -0.37 |  2.33% |   0
  6394 |  -20.14% |  26.51% |   1652 | $     79.86 |  -53.69 |  -0.23 | 89.45% |   0
  6395 | -100.00% |  61.33% |    437 | $      0.00 | -183.71 |  -0.51 | 195.74% |   0
  6396 |  -93.89% |  21.88% |   6097 | $      6.11 | -137.02 |  -1.04 | 90.22% |   0
  6397 |   -4.25% |  58.33% |     12 | $     95.75 |   55.79 |  -0.58 |  7.33% |   0
  6398 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6399 |  -90.28% |  18.69% |   6350 | $      9.72 | -136.07 |  -1.00 | 90.35% |   0
  6400 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6401 | -100.00% |  27.72% |   4094 | $      0.00 | -187.32 |  -0.57 | 175.97% |   0
  6402 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6403 |   +0.76% |  21.43% |     14 | $    100.76 |    2.50 |   0.15 |  1.66% |   0
  6404 |   -7.63% |  21.05% |   1083 | $     92.37 |  -24.23 |  -0.10 | 80.20% |   0
  6405 |   -4.39% |  34.59% |   1272 | $     95.61 |    5.62 |  -0.46 |  9.50% |   0
  6406 |   -3.97% |  42.86% |      7 | $     96.03 |    4.06 |  -0.79 |  0.34% |   0
  6407 |   -2.15% |  59.95% |    834 | $     97.85 |    4.70 |  -0.43 |  3.36% |   0
  6408 |  +12.28% |  20.81% |   1009 | $    112.28 |    2.78 |   0.48 | 25.60% |   0
  6409 |   -1.64% |  20.23% |   1280 | $     98.36 |  390.60 |  -0.05 | 34.70% |   0
  6410 |  -88.47% |  19.80% |   7080 | $     11.53 | 9854.62 |  -0.96 | 91.73% |   0
  6411 |  -64.41% |  18.17% |  11319 | $     35.59 |  -94.66 |  -0.89 | 72.57% |   0
  6412 |   -1.16% |  25.00% |      4 | $     98.84 | 9988.26 |  -0.23 |  1.16% |   0
  6413 |  -23.98% |  23.97% |   5911 | $     76.02 |  -37.40 |  -0.72 | 33.41% |   0
  6414 |   -5.06% |  26.08% |   1618 | $     94.94 |   -8.85 |  -0.21 | 23.87% |   0
  6415 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6416 | -100.00% |  53.94% |    432 | $      0.00 | -160.74 |  -0.67 | 149.62% |   0
  6417 |   -5.69% |  22.90% |   1415 | $     94.31 |  -26.98 |  -0.08 | 70.10% |   0
  6418 |  -13.88% |  29.39% |   3590 | $     86.12 |  -18.01 |  -0.91 | 15.30% |   0
  6419 |   +0.00% |   0.00% |      1 | $    100.00 |    3.51 |   0.00 |  2.98% |   0
  6420 |   +0.00% |  50.00% |      4 | $    100.00 |    6.71 |   0.00 |  4.43% |   0
  6421 |  -22.02% |  21.37% |   2246 | $     77.98 |    8.72 |  -0.65 | 34.09% |   0
  6422 |  -19.10% |  25.01% |   2171 | $     80.90 |  -24.25 |  -0.63 | 30.55% |   0
  6423 |  -68.67% |  28.68% |   9506 | $     31.33 | -103.23 |  -0.89 | 76.92% |   0
  6424 |  -90.01% |  23.61% |  17322 | $      9.99 |  453.76 |  -1.00 | 90.11% |   0
  6425 |   -2.39% |  22.87% |   1788 | $     97.61 |    9.14 |  -0.48 |  3.78% |   0
  6426 |   +0.00% |   0.00% |      1 | $    100.00 |    3.18 |   0.00 |  3.64% |   0
  6427 | -100.00% |  29.06% |   5496 | $      0.00 | -171.97 |  -0.66 | 150.43% |   0
  6428 |   +0.00% |  66.67% |      3 | $    100.00 | 9968.31 |   0.00 | 60.04% |   0
  6429 |  -92.15% |  25.44% |   6227 | $      7.85 | -133.60 |  -1.00 | 91.75% |   0
  6430 |  -26.38% |  13.21% |   9282 | $     73.62 |  -51.14 |  -0.49 | 53.99% |   0
  6431 |  -29.31% |  28.48% |   2665 | $     70.69 |  -49.19 |  -0.68 | 43.20% |   0
  6432 |  -70.25% |  28.13% |   4813 | $     29.75 | -103.11 |  -0.90 | 77.98% |   0
  6433 |  -90.17% |  24.07% |  11216 | $      9.83 | -135.44 |  -1.00 | 90.17% |   0
  6434 |   -3.00% |  29.41% |   1343 | $     97.00 |  -16.45 |  -0.05 | 65.10% |   0
  6435 |   +0.09% |  25.00% |     12 | $    100.09 | 9989.79 |   0.02 |  0.59% |   0
  6436 |  -98.46% |  60.30% |    743 | $      1.54 | -138.76 |  -0.99 | 98.99% |   0
  6437 |  -93.87% |  23.54% |   6645 | $      6.13 | -139.32 |  -1.04 | 90.32% |   0
  6438 |   -6.71% |  33.33% |      9 | $     93.29 |   51.60 |  -1.00 |  6.71% |   0
  6439 |  -34.11% |  30.63% |   3062 | $     65.89 |  -44.86 |  -0.95 | 35.94% |   0
  6440 |  -42.54% |  21.41% |   2335 | $     57.46 |  -73.23 |  -0.47 | 90.07% |   0
  6441 |  -50.52% |  29.06% |   7939 | $     49.48 |  -72.87 |  -0.88 | 57.44% |   0
  6442 |   -7.40% |  58.91% |   2346 | $     92.60 |   -6.57 |  -0.62 | 11.90% |   0
  6443 |   +0.00% |   0.00% |      1 | $    100.00 |    4.16 |   0.00 |  1.68% |   0
  6444 |   +1.72% |  46.67% |     15 | $    101.72 |   12.69 |   0.34 |  2.41% |   0
  6445 |   -0.84% |  75.00% |     12 | $     99.16 |   17.53 |  -0.17 |  3.27% |   0
  6446 |  -67.74% |  24.00% |  13245 | $     32.26 |  -97.56 |  -0.88 | 76.71% |   0
  6447 |   +2.51% |  50.00% |      4 | $    102.51 |  104.52 |   0.25 | 10.24% |   0
  6448 |   +0.00% |   1.35% |     74 | $    100.00 |  -29.75 |   0.00 | 50.04% |   0
  6449 |  -22.36% |  24.83% |   1889 | $     77.64 | -110.86 |  -0.11 | 200.14% |   0
  6450 |   +7.30% |  62.31% |    130 | $    107.30 |    8.26 |   0.49 | 14.88% |   0
  6451 |   +2.77% |  41.67% |     12 | $    102.77 | 9995.49 |   0.55 |  1.23% |   0
  6452 |  -45.08% |  31.66% |   4151 | $     54.92 |  -86.14 |  -0.53 | 85.85% |   0
  6453 |   -2.04% |  51.86% |    322 | $     97.96 |  345.63 |  -0.23 |  8.80% |   0
  6454 |   -5.51% |  45.24% |     42 | $     94.49 |   74.42 |  -0.48 | 11.52% |   0
  6455 |   +0.00% |  25.00% |      4 | $    100.00 |    6.71 |   0.00 |  6.58% |   0
  6456 |   -5.24% |  14.29% |      7 | $     94.76 |  -10.89 |  -0.75 |  7.02% |   0
  6457 |  -22.70% |  21.70% |   8148 | $     77.30 |  -31.02 |  -0.85 | 26.58% |   0
  6458 |  -88.29% |  18.32% |   6888 | $     11.71 | 9855.34 |  -0.98 | 90.06% |   0
  6459 |  -79.87% |  30.02% |   3208 | $     20.13 | -116.52 |  -0.94 | 85.08% |   0
  6460 |  -61.47% |  18.31% |   8335 | $     38.53 |  -74.58 |  -0.76 | 81.10% |   0
  6461 | -100.00% |  57.49% |    581 | $      0.00 | -150.89 |  -0.86 | 115.85% |   0
  6462 |  -10.54% |  20.74% |   1355 | $     89.46 |   44.93 |  -0.16 | 66.33% |   0
  6463 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  6464 |  -45.45% |  29.53% |   5553 | $     54.55 |  -71.38 |  -0.85 | 53.67% |   0
  6465 |   -1.24% |  25.00% |     12 | $     98.76 |  -45.13 |  -0.01 | 100.07% |   0
  6466 |   +0.00% | 100.00% |      1 | $    100.00 | 10004.98 |   0.00 |  0.04% |   0
  6467 |   -0.14% |  50.00% |     14 | $     99.86 |   16.73 |  -0.03 |  3.02% |   0
  6468 |  -94.78% |  27.20% |   8689 | $      5.22 | -139.40 |  -1.05 | 90.11% |   0
