bar,open,high,low,close,volume,gpu,cpu,diff
963,84470.8,84551.8,84329.4,84551.7,10543.0,45.578125,45.578125,0.0
964,84556.0,84601.9,84415.7,84555.3,7480.0,23.046875,23.046875,0.0
965,84539.0,84713.2,84494.4,84632.7,20191.0,11.296875,11.296875,0.0
966,84632.6,84788.1,84526.3,84670.7,11339.0,5.0,5.0,0.0
967,84670.0,84670.5,84503.8,84520.0,8458.0,-12.0078125,-12.0078125,0.0
968,84520.1,84558.2,84307.6,84440.3,13741.0,-31.5625,-31.5625,0.0
969,84440.3,84502.6,84340.4,84454.2,4812.0,-45.4140625,-45.4140625,0.0
970,84454.1,84461.6,84317.9,84424.8,8405.0,-58.09375,-58.09375,0.0
971,84424.8,84466.4,84317.9,84428.5,5970.0,-67.0703125,-67.0703125,0.0
972,84428.5,84469.6,84304.4,84328.8,6193.0,-81.2890625,-81.2890625,0.0
973,84324.6,84341.3,84047.4,84155.2,19509.0,-105.3515625,-105.3515625,0.0
974,84155.2,84252.7,84064.1,84174.1,6456.0,-121.5,-121.5,0.0
975,84174.1,84294.7,84169.0,84187.5,9896.0,-131.6953125,-131.6953125,0.0
976,84186.0,84243.8,84129.5,84130.9,5068.0,-142.6953125,-142.6953125,0.0
977,84124.0,84124.0,83836.9,83943.2,13960.0,-164.6640625,-164.6640625,0.0
978,83943.3,84075.7,83943.3,84063.2,18572.0,-170.421875,-170.421875,0.0
979,84067.1,84202.8,84029.6,84184.1,18730.0,-163.34375,-163.34375,0.0
980,84184.6,84201.2,83800.1,83860.5,9955.0,-181.7578125,-181.7578125,0.0
981,83860.4,83911.7,83750.0,83803.1,9483.0,-198.6953125,-198.6953125,0.0
982,83803.4,84003.3,83686.4,83926.7,14106.0,-199.8359375,-199.8359375,0.0
983,83936.7,84116.6,83895.2,84063.1,5934.0,-187.5703125,-187.5703125,0.0
984,84063.0,84068.0,83884.0,84056.9,11360.0,-176.3203125,-176.3203125,0.0
985,84058.9,84344.3,84000.1,84130.2,22610.0,-159.6484375,-159.6484375,0.0
986,84143.8,84143.8,83805.5,83890.7,6890.0,-163.875,-163.875,0.0
987,83898.4,83898.4,83725.7,83767.8,7933.0,-175.125,-175.125,0.0
988,83769.1,83833.8,83644.4,83698.6,9021.0,-187.4609375,-187.4609375,0.0
989,83698.6,83698.6,83592.7,83631.9,7309.0,-200.3125,-200.3125,0.0
990,83628.6,83711.6,83506.1,83646.8,14344.0,-206.90625,-206.90625,0.0
991,83640.5,83826.1,83518.1,83826.1,13397.0,-195.4140625,-195.4140625,0.0
992,83826.2,83863.0,83730.3,83806.9,14159.0,-185.71875,-185.71875,0.0
993,83793.4,83807.0,83529.3,83542.8,39490.0,-197.0703125,-197.0703125,0.0
994,83541.2,83617.5,83335.1,83363.5,30566.0,-218.015625,-218.015625,0.0
995,83364.5,83410.2,83294.4,83322.6,14210.0,-235.2109375,-235.2109375,0.0
996,83329.0,83414.6,83195.0,83211.9,12244.0,-254.828125,-254.828125,0.0
997,83211.9,83284.2,83062.6,83228.9,68510.0,-265.9453125,-265.9453125,0.0
998,83244.1,83284.0,83121.4,83169.0,11905.0,-276.3984375,-276.3984375,0.0
999,83175.6,83183.9,82916.8,82937.8,19501.0,-299.8828125,-299.8828125,0.0
1000,82925.6,82963.6,82843.7,82875.6,29655.0,-319.828125,-319.828125,0.0
1001,82876.6,83021.4,82870.1,82967.0,8328.0,-324.515625,-324.515625,0.0
1002,82972.2,83028.8,82784.3,82884.9,14024.0,-331.046875,-331.046875,0.0
1003,82870.4,83052.6,82846.0,83030.4,9470.0,-320.78125,-320.78125,0.0
1004,83030.4,83299.0,83030.4,83225.5,16092.0,-293.515625,-293.515625,0.0
1005,83225.5,83375.9,83118.9,83354.1,17205.0,-258.5546875,-258.5546875,0.0
1006,83346.1,83366.1,83235.0,83327.7,13563.0,-230.3203125,-230.3203125,0.0
1007,83327.7,83387.0,83234.4,83319.0,10598.0,-206.265625,-206.265625,0.0
1008,83328.2,83367.4,83068.8,83169.0,9307.0,-197.0390625,-197.0390625,0.0
1009,83191.0,83333.0,83145.0,83262.0,5816.0,-180.140625,-180.140625,0.0
1010,83261.8,83261.8,83098.2,83204.9,7128.0,-169.40625,-169.40625,0.0
1011,83205.8,83210.9,82950.1,83020.0,10240.0,-173.8125,-173.8125,0.0
1012,83010.3,83025.3,82811.0,82841.7,16781.0,-189.5078125,-189.5078125,0.0
1013,82845.8,82866.4,82718.4,82830.3,12697.0,-200.5546875,-200.5546875,0.0
1014,82857.7,83147.1,82857.7,83096.5,12846.0,-185.6875,-185.6875,0.0
1015,83085.2,83168.2,82984.1,83070.7,10440.0,-173.984375,-173.984375,0.0
1016,83080.9,83200.2,82974.4,83158.8,10932.0,-155.8046875,-155.8046875,0.0
1017,83158.9,83160.0,82927.1,82927.1,5971.0,-158.265625,-158.265625,0.0
1018,82922.4,82988.2,82783.7,82963.5,13592.0,-155.484375,-155.484375,0.0
1019,82965.8,82977.4,82875.1,82922.3,7153.0,-154.8203125,-154.8203125,0.0
1020,82922.3,83030.4,82889.2,82941.3,11976.0,-151.0234375,-151.0234375,0.0
1021,82950.1,83099.9,82902.3,83002.0,9003.0,-141.484375,-141.484375,0.0
1022,82996.5,83020.0,82769.9,82843.9,19729.0,-145.015625,-145.015625,0.0
1023,82843.8,82883.9,82707.7,82783.4,17817.0,-150.953125,-150.953125,0.0
1024,82762.5,82762.5,82445.9,82450.1,38999.0,-180.46875,-180.46875,0.0
1025,82457.3,82604.0,82310.6,82464.0,20183.0,-200.4296875,-200.4296875,0.0
1026,82463.2,82533.3,82345.6,82498.0,12211.0,-211.0703125,-211.0703125,0.0
1027,82490.7,82738.0,82431.8,82664.8,11469.0,-203.703125,-203.703125,0.0
1028,82683.2,83082.3,82666.0,82839.8,14730.0,-181.6484375,-181.6484375,0.0
1029,82843.1,82933.7,82700.1,82887.1,6414.0,-158.5234375,-158.5234375,0.0
1030,82888.2,82990.1,82829.2,82875.8,8653.0,-139.5,-139.5,0.0
1031,82888.0,82961.2,82739.9,82799.9,10151.0,-129.0625,-129.0625,0.0
1032,82820.8,82825.6,82633.4,82714.6,15778.0,-126.2109375,-126.2109375,0.0
1033,82715.6,82988.3,82715.6,82955.1,9882.0,-103.3515625,-103.3515625,0.0
1034,82963.1,82967.7,82783.6,82919.9,7372.0,-87.078125,-87.078125,0.0
1035,82913.9,82927.3,82831.9,82909.1,4950.0,-74.1953125,-74.1953125,0.0
1036,82910.5,82960.7,82740.6,82909.9,8216.0,-63.1953125,-63.1953125,0.0
1037,82921.7,83124.8,82802.1,82885.1,10440.0,-55.828125,-55.828125,0.0
1038,82885.2,82910.2,82579.6,82602.9,8948.0,-71.9375,-71.9375,0.0
1039,82597.0,82746.2,82551.9,82745.7,6251.0,-72.34375,-72.34375,0.0
1040,82746.0,82972.1,82713.0,82924.8,8474.0,-57.5546875,-57.5546875,0.0
1041,82931.2,83200.3,82842.8,83181.5,11690.0,-24.8359375,-24.8359375,0.0
1042,83169.5,83271.3,82972.3,82976.7,31206.0,-15.2578125,-15.2578125,0.0
1043,82981.4,83032.6,82853.1,82971.3,13061.0,-8.0078125,-8.0078125,0.0
1044,82965.3,83145.1,82965.3,83098.3,9214.0,7.890625,7.890625,0.0
1045,83087.7,83197.7,82994.5,83182.7,6665.0,26.9921875,26.9921875,0.0
1046,83178.7,83229.1,83127.5,83133.0,7498.0,37.6875,37.6875,0.0
1047,83128.0,83223.0,83102.7,83174.7,5256.0,48.96875,48.96875,0.0
1048,83174.6,83307.3,83072.9,83184.5,35632.0,58.0234375,58.0234375,0.0
1049,83184.6,83284.5,83088.8,83284.5,6360.0,72.4375,72.4375,0.0
1050,83272.9,83346.8,83179.9,83179.9,13760.0,74.5546875,74.5546875,0.0
1051,83179.7,83184.8,83045.7,83052.5,4461.0,65.203125,65.203125,0.0
1052,83052.4,83146.3,82935.9,83116.1,10939.0,62.2109375,62.2109375,0.0
1053,83100.4,83247.2,83088.1,83180.9,7460.0,64.328125,64.328125,0.0
1054,83176.7,83247.2,83113.7,83113.7,4538.0,59.890625,59.890625,0.0
1055,83112.5,83218.2,83097.6,83143.2,4559.0,58.078125,58.078125,0.0
1056,83147.8,83445.2,83122.1,83399.3,9186.0,76.4375,76.4375,0.0
1057,83393.7,83643.2,83384.8,83617.9,18477.0,107.3828125,107.3828125,0.0
1058,83616.3,83796.2,83572.4,83765.2,20164.0,142.1484375,142.1484375,0.0
1059,83761.1,83769.4,83530.7,83549.3,9553.0,150.546875,150.546875,0.0
1060,83552.4,83699.9,83552.4,83664.0,8323.0,164.5625,164.5625,0.0
1061,83663.9,83696.4,83552.1,83583.8,8161.0,167.2734375,167.2734375,0.0
1062,83581.5,83617.6,83483.5,83502.9,9247.0,161.0390625,161.0390625,0.0
1063,83498.6,83528.3,83410.5,83410.5,6310.0,146.9453125,146.9453125,0.0
1064,83419.0,83419.1,83243.2,83355.1,44546.0,129.8125,129.8125,0.0
1065,83365.5,83365.5,83137.7,83245.0,10509.0,106.125,106.125,0.0
1066,83244.9,83472.3,83217.3,83376.4,11346.0,96.8359375,96.8359375,0.0
1067,83379.7,83599.9,83379.7,83593.4,5674.0,105.765625,105.765625,0.0
1068,83593.4,83810.5,83593.4,83773.3,12094.0,125.90625,125.90625,0.0
1069,83778.5,83884.0,83778.5,83853.8,8720.0,146.671875,146.671875,0.0
1070,83856.0,83932.0,83741.5,83919.5,6771.0,166.515625,166.515625,0.0
1071,83916.6,84107.5,83916.6,84096.0,22793.0,194.2421875,194.2421875,0.0
1072,84094.0,84469.1,84059.2,84469.1,44748.0,243.515625,243.515625,0.0
1073,84469.1,84537.4,84331.0,84471.8,17837.0,279.5625,279.5625,0.0
1074,84468.2,84514.9,84353.3,84407.5,7191.0,299.4921875,299.4921875,0.0
1075,84405.0,84594.4,84400.8,84531.8,17853.0,321.6015625,321.6015625,0.0
1076,84531.8,84779.9,84531.8,84728.3,10834.0,350.9375,350.9375,0.0
1077,84726.2,84730.2,84553.1,84639.2,8104.0,362.8125,362.8125,0.0
1078,84645.4,84843.4,84645.4,84788.6,6836.0,379.90625,379.90625,0.0
1079,84802.4,84937.8,84788.9,84921.0,9863.0,399.5234375,399.5234375,0.0
1080,84921.0,84963.5,84713.3,84825.4,29305.0,402.71875,402.71875,0.0
1081,84825.4,84832.5,84578.6,84643.4,31444.0,386.1171875,386.1171875,0.0
1082,84648.7,84856.0,84635.0,84707.8,12198.0,373.8359375,373.8359375,0.0
1083,84713.1,84934.3,84713.1,84924.9,22912.0,377.28125,377.28125,0.0
1084,84924.9,85000.0,84870.7,84992.2,7445.0,381.046875,381.046875,0.0
1085,84988.3,85033.8,84865.2,84981.3,7177.0,378.78125,378.78125,0.0
1086,84981.5,85175.3,84981.5,85131.6,10751.0,384.6796875,384.6796875,0.0
1087,85132.1,85495.4,85088.0,85405.6,32002.0,406.7734375,406.7734375,0.0
1088,85414.1,85414.1,85208.4,85305.7,15830.0,411.484375,411.484375,0.0
1089,85305.7,85471.1,85301.4,85384.0,5496.0,416.7265625,416.7265625,0.0
1090,85383.9,85383.9,85109.7,85229.7,15122.0,403.78125,403.78125,0.0
1091,85228.3,85329.5,85143.0,85234.0,10143.0,389.375,389.375,0.0
1092,85242.4,85311.9,85073.9,85155.1,14359.0,367.359375,367.359375,0.0
1093,85166.3,85242.2,85024.3,85132.6,10146.0,344.1328125,344.1328125,0.0
1094,85162.9,85233.7,85104.3,85130.0,9191.0,321.8046875,321.8046875,0.0
1095,85131.1,85316.6,85120.1,85194.0,7822.0,305.75,305.75,0.0
1096,85201.8,85285.2,85079.0,85131.4,8329.0,284.6875,284.6875,0.0
1097,85160.4,85295.5,84984.1,85144.8,17961.0,266.015625,266.015625,0.0
1098,85144.8,85407.8,85127.1,85361.0,17528.0,265.6015625,265.6015625,0.0
1099,85361.0,85448.1,85123.2,85123.2,8249.0,243.2734375,243.2734375,0.0
1100,85123.2,85130.6,84951.8,85037.8,10494.0,216.1953125,216.1953125,0.0
1101,85042.0,85250.6,85016.8,85054.9,12391.0,193.8828125,193.8828125,0.0
1102,85063.5,85277.3,85063.5,85188.7,10834.0,184.8671875,184.8671875,0.0
1103,85187.8,85337.9,85118.3,85337.9,10198.0,187.6015625,187.6015625,0.0
1104,85346.5,85444.5,85329.2,85392.6,13602.0,191.96875,191.96875,0.0
1105,85393.9,85561.9,85319.7,85418.8,11914.0,195.2890625,195.2890625,0.0
1106,85417.8,85429.4,85300.1,85300.4,8748.0,186.2265625,186.2265625,0.0
1107,85300.0,85300.0,85090.5,85152.2,6980.0,165.171875,165.171875,0.0
1108,85153.2,85165.3,85047.3,85085.0,10597.0,141.4453125,141.4453125,0.0
1109,85085.0,85226.7,85085.0,85199.7,8634.0,130.390625,130.390625,0.0
1110,85195.7,85336.2,85195.7,85319.5,6052.0,129.796875,129.796875,0.0
1111,85325.4,85429.3,85285.5,85289.7,7594.0,125.4765625,125.4765625,0.0
1112,85285.6,85346.4,85205.0,85346.4,5640.0,125.1796875,125.1796875,0.0
1113,85342.2,85423.8,85333.7,85423.7,8240.0,129.6953125,129.6953125,0.0
1114,85410.8,85471.1,85387.4,85430.1,7198.0,132.2578125,132.2578125,0.0
1115,85426.0,85471.1,85315.3,85394.0,5488.0,129.8828125,129.8828125,0.0
1116,85397.6,85463.6,85352.0,85463.6,7635.0,132.09375,132.09375,0.0
1117,85471.1,85471.1,85238.8,85252.8,8913.0,115.5,115.5,0.0
1118,85247.5,85285.1,85058.4,85130.4,12347.0,91.421875,91.421875,0.0
1119,85139.0,85276.5,85129.6,85169.9,15130.0,74.671875,74.671875,0.0
1120,85181.6,85200.2,85075.3,85088.0,8698.0,54.1640625,54.1640625,0.0
1121,85088.0,85200.0,84990.6,85200.0,18433.0,46.40625,46.40625,0.0
1122,85200.0,85268.6,85181.8,85237.4,5815.0,42.7890625,42.7890625,0.0
1123,85240.1,85268.1,85166.9,85205.4,5931.0,36.9140625,36.9140625,0.0
1124,85198.0,85198.4,85125.6,85172.6,3847.0,29.2734375,29.2734375,0.0
1125,85173.4,85384.5,85173.4,85335.4,18953.0,35.9375,35.9375,0.0
1126,85343.1,85349.8,85102.7,85181.6,8900.0,28.484375,28.484375,0.0
1127,85186.6,85246.2,85127.0,85230.2,5599.0,26.1953125,26.1953125,0.0
1128,85224.5,85288.6,85170.3,85281.0,4742.0,28.15625,28.15625,0.0
1129,85281.0,85355.8,85279.4,85318.8,9746.0,32.3828125,32.3828125,0.0
1130,85318.7,85318.7,85180.9,85189.8,5384.0,25.0390625,25.0390625,0.0
1131,85183.3,85269.7,85161.6,85223.7,6086.0,21.703125,21.703125,0.0
1132,85222.7,85222.7,85020.0,85020.0,7734.0,2.59375,2.59375,0.0
1133,85006.4,85052.3,84906.1,84906.1,7145.0,-21.4921875,-21.4921875,0.0
1134,84905.8,84951.2,84779.9,84868.0,12524.0,-43.1640625,-43.1640625,0.0
1135,84860.9,85071.5,84860.9,84990.3,8568.0,-49.890625,-49.890625,0.0
1136,84988.0,84988.0,84879.2,84910.6,8412.0,-60.9453125,-60.9453125,0.0
1137,84910.7,84992.1,84867.1,84961.3,5568.0,-64.875,-64.875,0.0
1138,84957.2,85017.6,84882.3,84901.1,4003.0,-72.0078125,-72.0078125,0.0
1139,84897.8,84949.5,84831.7,84855.1,9828.0,-80.453125,-80.453125,0.0
1140,84871.0,84949.6,84782.5,84790.1,4940.0,-91.3359375,-91.3359375,0.0
1141,84788.3,84808.4,84700.0,84751.4,8883.0,-101.90625,-101.90625,0.0
1142,84754.7,84754.7,84570.5,84612.5,12330.0,-120.109375,-120.109375,0.0
1143,84604.1,84637.0,84327.4,84423.9,40936.0,-148.046875,-148.046875,0.0
1144,84420.7,84420.7,84208.6,84229.8,10888.0,-183.7265625,-183.7265625,0.0
1145,84229.8,84290.6,84004.7,84024.3,17100.0,-225.984375,-225.984375,0.0
1146,84012.6,84258.9,83913.9,84150.8,11053.0,-246.421875,-246.421875,0.0
1147,84150.8,84159.2,83900.0,83998.3,31858.0,-271.796875,-271.796875,0.0
1148,83998.4,84009.6,83758.2,83909.4,21347.0,-295.671875,-295.671875,0.0
1149,83909.5,84162.2,83873.9,84122.5,18923.0,-294.0078125,-294.0078125,0.0
1150,84122.4,84122.4,83911.3,83937.3,10531.0,-304.125,-304.125,0.0
1151,83951.5,84061.3,83783.2,83928.5,11695.0,-309.2890625,-309.2890625,0.0
1152,83934.7,83934.7,83774.4,83783.4,7850.0,-321.390625,-321.390625,0.0
1153,83792.7,83857.4,83586.1,83627.4,36647.0,-339.6484375,-339.6484375,0.0
1154,83623.2,83674.0,83547.0,83663.7,8006.0,-347.1875,-347.1875,0.0
1155,83660.6,83695.7,83545.4,83676.7,7245.0,-348.1015625,-348.1015625,0.0
1156,83682.7,83777.7,83607.0,83716.5,13175.0,-341.6796875,-341.6796875,0.0
1157,83715.4,83715.4,83408.4,83449.0,20753.0,-354.0859375,-354.0859375,0.0
1158,83446.0,83498.2,83387.0,83480.7,13874.0,-357.2421875,-357.2421875,0.0
1159,83493.3,83525.2,83452.6,83455.1,6233.0,-357.6875,-357.6875,0.0
1160,83471.8,83471.8,83291.7,83334.0,12585.0,-363.6171875,-363.6171875,0.0
1161,83342.4,83617.9,83325.6,83576.7,11625.0,-344.7578125,-344.7578125,0.0
1162,83584.9,83594.5,83415.2,83489.9,7671.0,-332.984375,-332.984375,0.0
1163,83460.4,83604.4,83436.0,83525.7,6586.0,-317.1015625,-317.1015625,0.0
1164,83525.8,83653.4,83477.7,83620.6,9151.0,-293.4765625,-293.4765625,0.0
1165,83629.0,83964.9,83580.7,83882.4,25524.0,-250.7421875,-250.7421875,0.0
1166,83890.1,83915.8,83752.2,83793.9,9105.0,-221.4609375,-221.4609375,0.0
1167,83798.6,83938.7,83798.5,83880.9,12169.0,-189.0546875,-189.0546875,0.0
1168,83881.0,84189.7,83881.0,84072.7,17582.0,-146.2109375,-146.2109375,0.0
1169,84072.6,84110.0,83977.5,84070.0,8548.0,-111.1953125,-111.1953125,0.0
1170,84066.4,84172.1,83973.2,84144.1,11358.0,-76.5859375,-76.5859375,0.0
1171,84139.7,84290.6,84139.7,84254.7,9421.0,-39.765625,-39.765625,0.0
1172,84258.5,84413.2,84225.4,84413.2,12062.0,2.171875,2.171875,0.0
1173,84413.2,84433.4,84171.6,84195.6,15662.0,17.6484375,17.6484375,0.0
1174,84200.2,84304.5,84200.2,84296.3,3366.0,37.6015625,37.6015625,0.0
1175,84296.4,84338.8,84269.6,84338.8,8487.0,56.203125,56.203125,0.0
1176,84347.4,84581.3,84347.4,84485.4,12701.0,81.828125,81.828125,0.0
1177,84487.4,84546.4,84484.0,84509.9,5394.0,102.9296875,102.9296875,0.0
1178,84509.9,84590.6,84498.0,84536.8,6268.0,120.4375,120.4375,0.0
1179,84533.6,84566.9,84485.3,84517.0,5349.0,131.203125,131.203125,0.0
1180,84524.8,84553.9,84337.7,84382.3,14614.0,127.390625,127.390625,0.0
1181,84392.1,84400.7,84168.8,84349.4,33939.0,120.328125,120.328125,0.0
1182,84365.0,84388.0,84278.7,84349.9,6606.0,113.4609375,113.4609375,0.0
1183,84345.6,84472.3,84345.6,84462.4,5434.0,115.765625,115.765625,0.0
1184,84465.5,84531.8,84428.4,84529.1,16535.0,121.5703125,121.5703125,0.0
1185,84532.3,84587.4,84397.0,84448.4,7372.0,118.296875,118.296875,0.0
1186,84452.6,84506.9,84426.9,84432.8,6998.0,113.140625,113.140625,0.0
1187,84436.5,84559.0,84403.6,84559.0,5150.0,117.875,117.875,0.0
1188,84559.0,85041.7,84547.6,84927.3,23950.0,149.625,149.625,0.0
1189,84929.4,85082.1,84766.9,84804.0,12416.0,162.953125,162.953125,0.0
1190,84803.0,85016.3,84803.0,84878.2,11871.0,177.4609375,177.4609375,0.0
1191,84877.0,84977.4,84773.4,84844.7,7295.0,184.1328125,184.1328125,0.0
1192,84851.2,84856.0,84676.1,84707.5,12813.0,176.3203125,176.3203125,0.0
1193,84720.3,84870.1,84720.3,84795.0,5609.0,175.171875,175.171875,0.0
1194,84777.9,84777.9,84558.1,84683.4,7423.0,163.375,163.375,0.0
1195,84666.5,84714.0,84598.9,84711.8,5164.0,154.53125,154.53125,0.0
1196,84707.5,84745.1,84601.9,84646.0,5867.0,140.59375,140.59375,0.0
1197,84645.3,84657.8,84504.9,84595.3,6202.0,124.0234375,124.0234375,0.0
1198,84584.1,84642.0,84556.9,84621.6,3858.0,111.7265625,111.7265625,0.0
1199,84612.8,84636.4,84562.6,84574.1,6899.0,97.03125,97.03125,0.0
1200,84579.3,84653.4,84561.3,84595.8,4130.0,86.140625,86.140625,0.0
1201,84601.0,84657.3,84428.3,84428.3,6261.0,63.2734375,63.2734375,0.0
1202,84432.6,84573.7,84432.6,84560.2,7631.0,55.1484375,55.1484375,0.0
1203,84547.6,84699.9,84523.2,84684.8,5995.0,58.09375,58.09375,0.0
1204,84689.0,84767.0,84628.4,84749.9,10380.0,64.9296875,64.9296875,0.0
1205,84752.5,84798.4,84665.3,84666.3,4803.0,62.8828125,62.8828125,0.0
1206,84668.5,84668.5,84573.8,84594.9,4486.0,54.8671875,54.8671875,0.0
1207,84603.5,84632.9,84568.0,84579.0,5117.0,46.6875,46.6875,0.0
1208,84574.0,84622.8,84543.6,84622.8,4226.0,43.2421875,43.2421875,0.0
1209,84622.8,84838.7,84622.8,84818.8,6063.0,55.6875,55.6875,0.0
1210,84823.0,84893.5,84713.3,84753.6,5369.0,59.6015625,59.6015625,0.0
1211,84753.5,84787.4,84651.2,84735.2,7993.0,60.5234375,60.5234375,0.0
1212,84736.2,84751.3,84611.1,84628.1,3401.0,52.015625,52.015625,0.0
1213,84619.0,84619.0,84500.1,84528.5,5541.0,36.8046875,36.8046875,0.0
1214,84515.0,84601.6,84491.5,84564.8,4341.0,27.3671875,27.3671875,0.0
1215,84560.6,84560.6,84477.0,84550.4,4307.0,18.5078125,18.5078125,0.0
1216,84559.1,84682.5,84556.3,84682.5,3839.0,21.8984375,21.8984375,0.0
1217,84686.6,84718.5,84635.9,84718.5,4857.0,27.171875,27.171875,0.0
1218,84709.0,84710.8,84545.8,84555.3,3550.0,17.984375,17.984375,0.0
1219,84571.0,84762.2,84567.1,84759.5,4013.0,26.859375,26.859375,0.0
1220,84759.5,84912.6,84702.4,84889.8,5755.0,43.90625,43.90625,0.0
1221,84896.8,84968.5,84896.8,84961.3,5503.0,62.4609375,62.4609375,0.0
1222,84960.5,85023.8,84845.7,84852.6,7672.0,67.625,67.625,0.0
1223,84871.0,84892.0,84759.8,84883.9,8826.0,73.390625,73.390625,0.0
1224,84884.9,84952.4,84811.6,84914.5,4672.0,79.515625,79.515625,0.0
1225,84901.7,85024.2,84901.7,84973.7,4123.0,88.125,88.125,0.0
1226,84970.0,85009.0,84947.1,84955.7,3577.0,92.4296875,92.4296875,0.0
1227,84969.0,84973.7,84936.4,84937.4,2647.0,93.2890625,93.2890625,0.0
1228,84937.3,84937.3,84827.7,84882.3,4596.0,88.5078125,88.5078125,0.0
1229,84882.2,84925.0,84868.6,84895.3,4052.0,84.7890625,84.7890625,0.0
1230,84895.3,84998.5,84866.9,84877.4,5019.0,79.4765625,79.4765625,0.0
1231,84888.3,84905.0,84702.6,84719.9,7820.0,61.8515625,61.8515625,0.0
1232,84719.9,84799.6,84676.5,84744.1,7162.0,49.265625,49.265625,0.0
1233,84742.8,84769.3,84649.4,84658.7,5654.0,32.03125,32.03125,0.0
1234,84647.0,84680.1,84620.4,84639.7,3991.0,16.6484375,16.6484375,0.0
1235,84639.8,84730.1,84639.8,84730.1,6066.0,11.6171875,11.6171875,0.0
1236,84732.8,84841.4,84732.8,84758.0,4764.0,9.765625,9.765625,0.0
1237,84757.9,84819.6,84709.7,84816.7,4422.0,12.890625,12.890625,0.0
1238,84819.6,84872.1,84814.6,84855.0,3554.0,18.25,18.25,0.0
1239,84850.0,84855.7,84745.7,84745.7,4365.0,13.5234375,13.5234375,0.0
1240,84744.6,84772.2,84679.9,84681.8,6231.0,4.5703125,4.5703125,0.0
1241,84682.2,84696.8,84600.0,84659.2,4135.0,-4.3046875,-4.3046875,0.0
1242,84666.3,84700.8,84633.6,84657.1,4495.0,-11.375,-11.375,0.0
1243,84657.4,84657.4,84437.4,84445.4,12001.0,-33.6796875,-33.6796875,0.0
1244,84445.5,84470.5,84350.9,84440.0,5845.0,-51.1953125,-51.1953125,0.0
1245,84447.1,84447.3,84342.6,84383.2,10287.0,-68.8671875,-68.8671875,0.0
1246,84378.9,84403.2,84241.3,84274.8,6575.0,-90.578125,-90.578125,0.0
1247,84270.6,84367.3,84225.5,84367.2,6615.0,-99.1796875,-99.1796875,0.0
1248,84367.2,84430.8,84293.0,84388.3,8113.0,-103.1015625,-103.1015625,0.0
1249,84388.2,84442.1,84332.8,84377.2,4869.0,-105.890625,-105.890625,0.0
1250,84369.0,84404.5,84304.8,84324.8,6715.0,-111.0546875,-111.0546875,0.0
1251,84316.3,84316.3,84249.3,84256.0,5524.0,-119.3203125,-119.3203125,0.0
1252,84250.1,84307.1,84178.8,84238.0,9858.0,-125.875,-125.875,0.0
1253,84240.4,84240.4,84116.7,84120.3,4542.0,-138.9609375,-138.9609375,0.0
1254,84117.0,84193.2,84063.2,84170.8,5030.0,-143.6015625,-143.6015625,0.0
1255,84176.1,84361.3,84176.1,84345.3,4132.0,-131.6796875,-131.6796875,0.0
1256,84345.3,84359.7,84245.5,84254.0,5754.0,-128.125,-128.125,0.0
1257,84254.1,84266.7,84165.4,84204.8,2063.0,-127.796875,-127.796875,0.0
1258,84226.0,84268.1,84196.0,84207.2,3810.0,-125.8984375,-125.8984375,0.0
1259,84188.2,84224.2,84179.5,84209.9,3738.0,-122.7578125,-122.7578125,0.0
1260,84202.7,84268.2,84175.1,84237.9,6033.0,-116.6640625,-116.6640625,0.0
1261,84234.1,84366.1,84194.6,84335.2,5805.0,-102.8046875,-102.8046875,0.0
1262,84335.2,84340.4,84206.4,84239.7,8218.0,-98.390625,-98.390625,0.0
1263,84239.6,84345.5,84214.1,84315.6,7880.0,-87.7578125,-87.7578125,0.0
1264,84320.8,84320.8,84181.8,84186.3,3710.0,-88.7421875,-88.7421875,0.0
1265,84182.0,84194.1,84034.7,84063.0,19380.0,-98.3359375,-98.3359375,0.0
1266,84063.1,84101.4,84000.2,84000.2,12074.0,-109.734375,-109.734375,0.0
1267,84000.0,84074.3,83904.3,83904.3,9397.0,-125.0703125,-125.0703125,0.0
1268,83900.0,83929.4,83857.1,83916.3,8282.0,-134.703125,-134.703125,0.0
1269,83933.1,83933.1,83883.7,83920.2,6761.0,-140.3984375,-140.3984375,0.0
1270,83919.3,84011.8,83919.3,84011.8,17995.0,-135.953125,-135.953125,0.0
1271,84011.9,84094.0,84011.9,84092.7,4472.0,-124.4765625,-124.4765625,0.0
1272,84092.6,84344.8,84090.7,84217.9,10984.0,-104.078125,-104.078125,0.0
1273,84214.3,84214.3,84078.0,84117.3,6081.0,-94.9375,-94.9375,0.0
1274,84121.5,84198.6,84121.5,84192.3,3944.0,-80.703125,-80.703125,0.0
1275,84207.3,84212.4,84004.8,84004.8,13441.0,-83.59375,-83.59375,0.0
1276,83992.1,83996.7,83929.0,83961.3,6353.0,-88.375,-88.375,0.0
1277,83966.4,83971.6,83877.7,83931.0,4186.0,-93.5234375,-93.5234375,0.0
1278,83914.8,83940.5,83848.1,83859.0,4120.0,-102.2421875,-102.2421875,0.0
1279,83850.6,83892.0,83769.8,83826.0,7933.0,-110.5390625,-110.5390625,0.0
1280,83822.0,83848.0,83750.0,83818.8,6358.0,-116.359375,-116.359375,0.0
1281,83820.1,83849.7,83779.1,83828.8,7407.0,-118.7890625,-118.7890625,0.0
