BotID,Cycle,EntryPrice,ExitPrice,EntryBar,ExitBar,Leverage,PnL,Direction,ChunkID,OutOfCycle,Signature
1,0,26130.5,26065.0,9684,9823,19.0,0.03,SHORT,0,0,9684:9823:SHORT:3
1,0,26065.0,26106.5996,9823,9843,19.0,0.02,LONG,0,0,9823:9843:LONG:2
1,0,26106.5996,26016.5,9843,9918,19.0,0.05,SHORT,0,0,9843:9918:SHORT:5
1,1,26946.6992,26974.3008,19576,20032,19.0,-0.03,SHORT,0,0,19576:20032:SHORT:-3
1,1,27015.5,26974.3008,19616,20032,19.0,0.02,SHORT,0,0,19616:20032:SHORT:2
1,3,27259.0996,27310.0,39931,40192,19.0,-0.05,SHORT,0,0,39931:40192:SHORT:-5
1,3,27310.0,27478.0996,40192,40196,19.0,0.1,LONG,0,0,40192:40196:LONG:10
1,3,27732.5,27362.0098,39766,40197,19.0,0.24,SHORT,0,0,39766:40197:SHORT:24
1,0,26016.5,25999.9004,9918,9968,19.0,-0.03,LONG,0,0,9918:9968:LONG:-3
1,0,26028.4004,25999.9004,9919,9968,19.0,-0.03,LONG,0,0,9919:9968:LONG:-3
1,4,27587.3008,27965.0,50047,50296,19.0,0.25,LONG,0,0,50047:50296:LONG:25
1,4,27731.8008,27965.0,50076,50296,19.0,0.15,LONG,0,0,50076:50296:LONG:15
1,0,25999.9004,26060.0,9968,9991,19.0,-0.06,SHORT,0,0,9968:9991:SHORT:-6
1,2,29241.3008,29347.5996,29857,30154,19.0,0.06,LONG,0,0,29857:30154:LONG:6
1,0,26060.0,26022.3008,9991,10016,19.0,-0.04,LONG,0,0,9991:10016:LONG:-4
1,0,26022.3008,26037.0996,10016,10059,19.0,-0.02,SHORT,0,0,10016:10059:SHORT:-2
1,0,26035.3008,26037.0996,10051,10059,19.0,-0.02,SHORT,0,0,10051:10059:SHORT:-2
1,1,26974.3008,26981.6992,20032,20178,19.0,-0.01,LONG,0,0,20032:20178:LONG:-1
1,1,26957.5,26981.6992,20034,20178,19.0,0.0,LONG,0,0,20034:20178:LONG:0
1,0,26037.0996,26021.1992,10059,10103,19.0,-0.03,LONG,0,0,10059:10103:LONG:-3
1,0,26038.5996,26021.1992,10071,10103,19.0,-0.03,LONG,0,0,10071:10103:LONG:-3
1,2,29347.5996,29304.3008,30154,30273,19.0,0.01,SHORT,0,0,30154:30273:SHORT:1
1,2,29330.0996,29304.3008,30156,30273,19.0,0.0,SHORT,0,0,30156:30273:SHORT:0
1,0,26021.1992,26038.8008,10103,10167,19.0,-0.03,SHORT,0,0,10103:10167:SHORT:-3
1,0,25973.1992,26038.8008,10124,10167,19.0,-0.06,SHORT,0,0,10124:10167:SHORT:-6
1,1,26981.6992,27221.0,20178,20298,19.0,-0.18,SHORT,0,0,20178:20298:SHORT:-18
1,4,27965.0,27671.6758,50296,50541,19.0,0.19,SHORT,0,0,50296:50541:SHORT:19
1,4,28059.6992,27671.6758,50297,50541,19.0,0.25,SHORT,0,0,50297:50541:SHORT:25
1,0,26038.8008,26084.8008,10167,10224,19.0,0.02,LONG,0,0,10167:10224:LONG:2
1,0,26037.3008,26084.8008,10181,10224,19.0,0.02,LONG,0,0,10181:10224:LONG:2
1,3,26081.0,25942.5996,40493,40509,19.0,-0.11,LONG,0,0,40493:40509:LONG:-11
1,0,26084.8008,26102.4004,10224,10274,19.0,-0.03,SHORT,0,0,10224:10274:SHORT:-3
1,0,26093.9004,26102.4004,10231,10274,19.0,-0.02,SHORT,0,0,10231:10274:SHORT:-2
1,1,27221.0,27112.0,20298,20360,19.0,-0.09,LONG,0,0,20298:20360:LONG:-9
1,0,26102.4004,26151.0996,10274,10280,19.0,0.02,LONG,0,0,10274:10280:LONG:2
1,1,27112.0,27112.0,20360,20360,19.0,-0.01,SHORT,0,0,20360:20360:SHORT:-1
1,2,29304.3008,29443.0,30273,30440,19.0,0.08,LONG,0,0,30273:30440:LONG:8
1,3,27430.6992,25863.8008,40197,40520,19.0,1.07,SHORT,0,0,40197:40520:SHORT:107
1,4,27449.1992,27645.3008,50578,50600,19.0,0.12,LONG,0,0,50578:50600:LONG:12
1,0,26153.8008,26151.0996,10275,10280,19.0,-0.01,LONG,0,0,10275:10280:LONG:-1
1,2,29275.0,29443.0,30274,30440,19.0,0.1,LONG,0,0,30274:30440:LONG:10
1,3,27478.0996,25863.8008,40196,40520,19.0,1.11,SHORT,0,0,40196:40520:SHORT:111
1,4,27650.1992,27645.3008,50517,50600,19.0,-0.01,LONG,0,0,50517:50600:LONG:-1
